LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,TIME,Time,Unit Code,Unit,Value,Flag Codes,Flags
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,10415.4963,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,48384.72107,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,40467.81773,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,13330.56204,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,24975.47986,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,28834.45752,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,41139.41725,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,17649.31484,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,38253.98656,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,50150.65219,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,52665.08742,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,48599.20272,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,46472.36877,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,36101.28559,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,51967.02042,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,44934.4882,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,42855.94456,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,50579.48372,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,27511.77771,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,27947.63758,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,53486.61598,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,71594.09572,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,40267.22262,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,40642.70453,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,39575.30208,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,112955.4702,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,19516.14503,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,52289.40429,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,39719.04285,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,58923.24007,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,27985.34002,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,31607.61019,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,29645.70126,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,37313.63491,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,50430.17454,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,68105.13824,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,26695.90937,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,44610.56565,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,57846.27428,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,14326.10204,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,23349.67698,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,13439.50899,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,31310.15199,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,5789.404696,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,10610.14144,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,37854.8453,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,24128.08181,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,33942.76804,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,12827.60358,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,10772.3934,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,49805.63853,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,41885.94793,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,14054.69605,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,26724.46,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,30925.15178,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,43630.55565,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,19119.3361,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2016,2016,USD,US Dollar,40607.67759,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,50699.1751,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,54188.36069,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,50442.94752,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,48317.19117,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,38842.89627,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,55356.49003,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,47570.27032,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,44445.59677,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,53071.47837,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,28604.79459,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,29501.12046,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,55638.49156,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,77832.00896,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,41951.46633,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,41531.22162,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,40957.34707,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,114862.5288,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,19947.19769,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,55089.5814,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,42074.66048,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,64050.36669,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,29714.59099,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,33044.70015,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,30066.18762,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,39580.18836,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,51947.94287,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,69103.56774,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,28193.0614,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,46385.63354,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,59896.75604,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,14596.88973,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,24402.00537,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,14203.90906,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,33867.80328,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,6128.784094,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,11050.88237,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,39137.37598,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,25926.43141,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,36517.57923,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,12952.21634,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,11337.66992,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,51627.06764,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,43486.5421,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,14479.81255,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,28689.57476,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,33761.90663,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,45708.45992,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,20368.23037,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2017,2017,USD,US Dollar,42704.06697,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,52980.73431,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,56978.26472,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,52528.39792,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,49892.0286,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,41149.03359,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,57479.35019,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,49574.52975,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,46375.43751,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,55235.24773,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,29617.49934,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,31913.07468,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,57214.70655,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,84671.54496,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,43427.66315,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,42239.05007,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,43025.99039,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,116801.1419,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,20354.82951,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,57825.39972,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,42388.62419,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,69807.22553,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,31588.49356,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,34928.61899,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,31218.96004,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,40756.44526,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,53521.63579,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,71660.23285,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,28281.47328,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,47590.88899,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,62783.97854,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,15090.63771,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,25657.64655,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,15468.13814,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,36327.52801,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2018,2018,USD,US Dollar,6730.89902,,
