DATAFLOW,LAST UPDATE,freq,unit,src_nfr,airpol,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2001,93.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2002,85.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2003,81.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2004,71.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2005,67.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2006,62.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2007,57.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2008,50.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2009,42.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2010,41.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2011,34.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2012,30.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2013,28.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2014,26.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2015,25.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2016,23.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2017,22.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2018,21.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,DK,2019,20.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1990,174.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1991,168.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1992,85.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1993,91.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1994,112.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1995,106.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1996,109.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1997,116.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1998,110.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,1999,102.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2001,91.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2002,81.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2003,65.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2004,57.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2005,54.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2006,55.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2007,52.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2008,44.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2009,41.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2010,37.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2011,30.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2012,36.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2013,33.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2014,26.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2015,24.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2016,23.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2017,23.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2018,21.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EE,2019,18.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1990,130.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1991,128.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1992,124.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1993,125.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1994,123.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1995,116.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1996,113.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1997,113.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1998,114.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,1999,111.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2001,98.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2002,98.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2003,99.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2004,97.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2005,88.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2006,76.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2007,68.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2008,60.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2009,59.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2010,50.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2011,45.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2012,43.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2013,46.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2014,46.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2015,43.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2016,40.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2017,39.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2018,36.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EL,2019,36.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1990,152.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1991,160.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1992,170.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1993,158.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1994,157.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1995,142.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1996,143.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1997,134.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1998,131.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,1999,117.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2001,90.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2002,77.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2003,72.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2004,63.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2005,57.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2006,50.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2007,45.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2008,39.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2009,34.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2010,30.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2011,27.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2012,25.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2013,21.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2014,21.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2015,20.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2016,21.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2017,20.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2018,21.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,ES,2019,21.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1990,190.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1991,178.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1992,173.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1993,164.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1994,154.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1995,146.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1996,139.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1997,130.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1998,123.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,1999,114.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2001,92.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2002,84.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2003,78.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2004,70.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2005,64.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2006,57.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2007,51.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2008,46.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2009,42.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2010,38.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2011,34.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2012,31.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2013,29.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2014,28.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2015,26.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2016,25.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2017,25.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2018,24.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,EU27_2020,2019,23.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1990,134.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1991,133.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1992,132.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1993,127.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1994,123.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1995,119.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1996,117.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1997,114.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1998,111.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,1999,107.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2001,96.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2002,89.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2003,81.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2004,74.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2005,65.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2006,58.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2007,50.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2008,38.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2009,31.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2010,28.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2011,24.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2012,20.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2013,19.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2014,18.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2015,17.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2016,15.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2017,14.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2018,13.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FI,2019,12.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1990,205.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1991,200.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1992,198.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1993,185.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1994,169.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1995,154.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1996,141.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1997,131.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1998,122.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,1999,114.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2001,91.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2002,81.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2003,72.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2004,64.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2005,55.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2006,48.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2007,41.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2008,34.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2009,30.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2010,26.6,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2011,23.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2012,21.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2013,19.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2014,17.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2015,16.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2016,15.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2017,14.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2018,14.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,FR,2019,13.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1990,114.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1991,89.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1992,82.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1993,75.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1994,81.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1995,85.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1996,93.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1997,97.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1998,97.5,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,1999,98.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2000,100.0,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2001,86.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2002,79.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2003,76.1,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2004,70.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2005,60.9,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2006,56.3,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2007,52.2,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2008,47.8,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2009,43.7,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2010,38.4,
ESTAT:T2020_RK300(1.0),04/10/21 11:00:00,A,PC,NFR1A_TRA,NMVOC,HR,2011,35.2,
